ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Firing_Pattern,Firing_Pattern_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page
602351195611007,6023,"p1292, Fig10C7",11007,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C: Weak depolarization induces relatively regular firing in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,6,7 show three representative voltage responses to a 6200 pA step of 1 s. C1,2,5,6,7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively. ... In all subfigures the average mem- brane potential is indicated right below the individual voltage traces.""",ASP.SLN,51,[Y:<%6023%>:ASP.SLN]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6023,22161956,All necessary morphological evidence is present in this self-same publication.,,
602456195610903,6024,"p1289, Fig9C2",10903,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons fire with a delay. Positive 200 pA injection leads to SFA [spike-frequency adaptation] (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP [depolarizing afterpotential]. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",NASP,56,[Y:<%6024%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6024,22161956,All necessary morphological evidence is present in this self-same publication.,,
602458195610904,6024,"p1289, Fig9C4",10904,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons fire with a delay. Positive 200 pA injection leads to SFA [spike-frequency adaptation] (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP [depolarizing afterpotential]. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",ASP.NASP,58,[Y:<%6024%>:ASP.NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6024,22161956,All necessary morphological evidence is present in this self-same publication.,,
602480195610905,6024,"p1289, Fig9C5",10905,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons fire with a delay. Positive 200 pA injection leads to SFA [spike-frequency adaptation] (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP [depolarizing afterpotential]. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",RASP.ASP.,80,[Y:<%6024%>:RASP.ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6024,22161956,All necessary morphological evidence is present in this self-same publication.,,
602556200810803,6025,"p1268, Fig8C1",10803,"""FIGURE 8. Morphology and physiology of LEC LIII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,5. The voltage response to a 6200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP after potentials. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. LIII principal neurons fire regular in response to a weak and a 1200pA current step with 50% of the neurons showing an increase in the AP frequency throughout the first three APs. LIII principal neurons do not have a DAP[depolarizing afterpotential].""",NASP,56,[Y:<%6025%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6025,22162008,All necessary morphological evidence is present in this self-same publication.,,
602565200810804,6025,"p1268, Fig8C2",10804,"""FIGURE 8. Morphology and physiology of LEC LIII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,5. The voltage response to a 6200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP after potentials. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. LIII principal neurons fire regular in response to a weak and a 1200pA current step with 50% of the neurons showing an increase in the AP frequency throughout the first three APs. LIII principal neurons do not have a DAP[depolarizing afterpotential].""",ASP.,65,[Y:<%6025%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6025,22162008,All necessary morphological evidence is present in this self-same publication.,,
602565200810805,6025,"p1268, Fig8C5",10805,"""FIGURE 8. Morphology and physiology of LEC LIII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,5. The voltage response to a 6200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP after potentials. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. LIII principal neurons fire regular in response to a weak and a 1200pA current step with 50% of the neurons showing an increase in the AP frequency throughout the first three APs. LIII principal neurons do not have a DAP[depolarizing afterpotential].""",ASP.,65,[Y:<%6025%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6025,22162008,All necessary morphological evidence is present in this self-same publication.,,
603156195610903,6031,"p1289, Fig9C2",10903,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons fire with a delay. Positive 200 pA injection leads to SFA [spike-frequency adaptation] (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP [depolarizing afterpotential]. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",NASP,56,[Y:<%6031%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6031,22161956,All necessary morphological evidence is present in this self-same publication.,,
603158195610904,6031,"p1289, Fig9C4",10904,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons fire with a delay. Positive 200 pA injection leads to SFA [spike-frequency adaptation] (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP [depolarizing afterpotential]. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",ASP.NASP,58,[Y:<%6031%>:ASP.NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6031,22161956,All necessary morphological evidence is present in this self-same publication.,,
603180195610905,6031,"p1289, Fig9C5",10905,"""FIGURE 9. Morphology and physiology of MEC LIII principal neurons. ... C: LIII principal neurons do not have a prominent sag potential, rebound amplitude and resonance. In response to weak current injection principal neurons fire with a delay. Positive 200 pA injection leads to SFA [spike-frequency adaptation] (C2) or not (C5). C1,4. Voltage responses of two typical MEC LIII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP afterpotentials with no DAP [depolarizing afterpotential]. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",RASP.ASP.,80,[Y:<%6031%>:RASP.ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6031,22161956,All necessary morphological evidence is present in this self-same publication.,,
603356195611003,6033,"p1292, Fig10C1",11003,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C: Weak depolarization induces relatively regular firing in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,6,7 show three representative voltage responses to a 6200 pA step of 1 s. C1,2,5,6,7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively. ... In all subfigures the average mem- brane potential is indicated right below the individual voltage traces.""",NASP,56,[Y:<%6033%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6033,22161956,All necessary morphological evidence is present in this self-same publication.,,
603365195611004,6033,"p1292, Fig10C2",11004,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C: Weak depolarization induces relatively regular firing in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,6,7 show three representative voltage responses to a 6200 pA step of 1 s. C1,2,5,6,7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively. ... In all subfigures the average mem- brane potential is indicated right below the individual voltage traces.""",ASP.,65,[Y:<%6033%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6033,22161956,All necessary morphological evidence is present in this self-same publication.,,
603356195611005,6033,"p1292, Fig10C5",11005,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C: Weak depolarization induces relatively regular firing in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,6,7 show three representative voltage responses to a 6200 pA step of 1 s. C1,2,5,6,7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively. ... In all subfigures the average mem- brane potential is indicated right below the individual voltage traces.""",NASP,56,[Y:<%6033%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6033,22161956,All necessary morphological evidence is present in this self-same publication.,,
603365195611006,6033,"p1292, Fig10C6",11006,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C: Weak depolarization induces relatively regular firing in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,6,7 show three representative voltage responses to a 6200 pA step of 1 s. C1,2,5,6,7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively. ... In all subfigures the average mem- brane potential is indicated right below the individual voltage traces.""",ASP.,65,[Y:<%6033%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6033,22161956,All necessary morphological evidence is present in this self-same publication.,,
603351195611007,6033,"p1292, Fig10C7",11007,"""FIGURE 10. Morphology and physiology of MEC LV principal neurons. ... C: Weak depolarization induces relatively regular firing in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching firing threshold. C2,6,7 show three representative voltage responses to a 6200 pA step of 1 s. C1,2,5,6,7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP [depolarizing afterpotential] whereas the one illustrated in C5-9 has no DAP. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a 1200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or 1200pA step are indicated below the insets of C5 and C6/7, respectively. ... In all subfigures the average mem- brane potential is indicated right below the individual voltage traces.""",ASP.SLN,51,[Y:<%6033%>:ASP.SLN]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6033,22161956,All necessary morphological evidence is present in this self-same publication.,,
603858074111003,6038,"p644, Fig10C",11003,"""Fig. 10. Intrinsic electrophysiological properties of type 4 cells. ... (C) In response to long depolarizing current injection these cells fired regularly. ... Recordings were made at resting membrane potential (-61 mV).""",ASP.NASP,58,[Y:<%6038%>:ASP.NASP]{#1},"Gloveli T, Schmitz D, Empson RM, Dugladze T, Heinemann U",Morphological and electrophysiological characterization of layer III cells of the medial entorhinal cortex of the rat,Neuroscience,1997,9070741,0,,6038,9070741,All necessary morphological evidence is present in this self-same publication.,,
604056124110301,6040,"p4618, Fig3ATypeI",10301,"""Figure 3. Active and passive electrophysiological properties of interneurons and pyramidal cells in layer III of the medial entorhinal cortex. A, A comparison of the action potential firing properties of interneurons and pyramidal cells in response to current injections at their respective resting membrane potentials""",NASP,56,[Y:<%6040%>:NASP]{#1},"Kumar SS, Buckmaster PS","Hyperexcitability, interneurons, and loss of GABAergic synapses in entorhinal cortex in a model of temporal lobe epilepsy",Journal of Neuroscience,2006,16641241,0,,6040,16641241,All necessary morphological evidence is present in this self-same publication.,,
604756124110302,6047,"p4618, Fig3ATypeII",10302,"""Figure 3. Active and passive electrophysiological properties of interneurons and pyramidal cells in layer III of the medial entorhinal cortex. A, A comparison of the action potential firing properties of interneurons and pyramidal cells in response to current injections at their respective resting membrane potentials""",NASP,56,[Y:<%6047%>:NASP]{#1},"Kumar SS, Buckmaster PS","Hyperexcitability, interneurons, and loss of GABAergic synapses in entorhinal cortex in a model of temporal lobe epilepsy",Journal of Neuroscience,2006,16641241,0,,6047,16641241,All necessary morphological evidence is present in this self-same publication.,,
605257195611103,6052,"p1293, Fig11C1",11103,"""FIGURE 11. Morphology and physiology of MEC LVI principal neurons. ... C: LVI principal neurons fire very regular without a sag potential, rebound amplitude, DAPs [depolarizing afterpotentials] or resonance properties. C1. The voltage response of a typical LVI principal neuron to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2. The voltage response to a +/1200 pA step of 1 s. C1 and C2. Insets show a 20 ms zoom in, displaying the AP afterpotentials. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",D.NASP,57,[Y:<%6052%>:D.NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6052,22161956,All necessary morphological evidence is present in this self-same publication.,,
605265195611104,6052,"p1293, Fig11C2",11104,"""FIGURE 11. Morphology and physiology of MEC LVI principal neurons. ... C: LVI principal neurons fire very regular without a sag potential, rebound amplitude, DAPs [depolarizing afterpotentials] or resonance properties. C1. The voltage response of a typical LVI principal neuron to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2. The voltage response to a +/1200 pA step of 1 s. C1 and C2. Insets show a 20 ms zoom in, displaying the AP afterpotentials. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",ASP.,65,[Y:<%6052%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6052,22161956,All necessary morphological evidence is present in this self-same publication.,,
607865200811003,6078,"p1270, Fig10C2",11003,"""FIGURE 10. Morphology and physiology of LEC LVI principal neurons. ... (C) Electrophysiological properties. ... C2.The voltage responses to a +/-200 pA step of 1 s. C1 and C2 insets show a zoom in of 20 ms, displaying the AP after potentials. ... In all subfig- ures the average membrane potential is indicated right below the individual voltage traces. LVI neurons fire very regular the membrane has no sag potential, no rebound, no DAPs [depolarizing afterpotentials] after the APs and no resonance properties.""",ASP.,65,[Y:<%6078%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6078,22162008,All necessary morphological evidence is present in this self-same publication.,,
608256200810703,6082,"p1266, Fig7C1",10703,"""FIGURE 7. Morphology and physiology of LEC LII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C 1,2,4,5 . Insets show a zoom in of 20 ms displaying the AP after potentials. Below insets of C1 and C2 the percentages of neurons without a DAP [depolarizing afterpotential] and below insets of C4 and C5 the percentages of neurons with a DAP are indicated, in response to a small (C1 and 4) and a +200pA step (C 2 and 5). ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. Note, that LEC LII principal neurons can either have a sag potential, rebound, resonance or not. In addition 27% of LII neurons have membrane potential oscillations but these are all located near the border with MEC.""",NASP,56,[Y:<%6082%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6082,22162008,All necessary morphological evidence is present in this self-same publication.,,
608265200810704,6082,"p1266, Fig7C2",10704,"""FIGURE 7. Morphology and physiology of LEC LII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C 1,2,4,5 . Insets show a zoom in of 20 ms displaying the AP after potentials. Below insets of C1 and C2 the percentages of neurons without a DAP [depolarizing afterpotential] and below insets of C4 and C5 the percentages of neurons with a DAP are indicated, in response to a small (C1 and 4) and a +200pA step (C 2 and 5). ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. Note, that LEC LII principal neurons can either have a sag potential, rebound, resonance or not. In addition 27% of LII neurons have membrane potential oscillations but these are all located near the border with MEC.""",ASP.,65,[Y:<%6082%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6082,22162008,All necessary morphological evidence is present in this self-same publication.,,
608279200810705,6082,"p1266, Fig7C4",10705,"""FIGURE 7. Morphology and physiology of LEC LII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C 1,2,4,5 . Insets show a zoom in of 20 ms displaying the AP after potentials. Below insets of C1 and C2 the percentages of neurons without a DAP [depolarizing afterpotential] and below insets of C4 and C5 the percentages of neurons with a DAP are indicated, in response to a small (C1 and 4) and a +200pA step (C 2 and 5). ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. Note, that LEC LII principal neurons can either have a sag potential, rebound, resonance or not. In addition 27% of LII neurons have membrane potential oscillations but these are all located near the border with MEC.""",RASP.,79,[Y:<%6082%>:RASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6082,22162008,All necessary morphological evidence is present in this self-same publication.,,
608265200810706,6082,"p1266, Fig7C5",10706,"""FIGURE 7. Morphology and physiology of LEC LII principal neurons. ... (C) Electrophysiological properties. C1,4. Voltage responses of two typical LEC LII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching firing threshold. C2,5. The voltage response to a +/-200 pA step of 1 s. C 1,2,4,5 . Insets show a zoom in of 20 ms displaying the AP after potentials. Below insets of C1 and C2 the percentages of neurons without a DAP [depolarizing afterpotential] and below insets of C4 and C5 the percentages of neurons with a DAP are indicated, in response to a small (C1 and 4) and a +200pA step (C 2 and 5). ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. Note, that LEC LII principal neurons can either have a sag potential, rebound, resonance or not. In addition 27% of LII neurons have membrane potential oscillations but these are all located near the border with MEC.""",ASP.,65,[Y:<%6082%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6082,22162008,All necessary morphological evidence is present in this self-same publication.,,
608275195610703,6082,"p1286, Fig7C6",10703,"""FIGURE 7. Morphology and physiology of MEC LII principal neurons. ... C: Most principal neurons have prominent sag potentials, rebound amplitudes, resonance properties, and membrane potential oscillations (C1-C4). Pyramidal neurons and other subtypes do not have these properties (C5-C8). ... C2,6. The voltage response to a +/-200 pA step of 1 s. C1,2,5,6. Insets show a zoom in of 20 ms displaying the AP afterpotentials. Below insets of C1,2,5,6 the percentages of neurons with a DAP [depolarizing afterpotential] are indicated. ... In all subfigures the average membrane potential is indicated right below the individual voltage traces.""",RASP.NASP,75,[Y:<%6082%>:RASP.NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex,Hippocampus,2012,22161956,0,,6082,22161956,All necessary morphological evidence is present in this self-same publication.,,
608665854810401,6086,"p418, Fig4Ad",10401,"""FIG. 4. Properties of deep layer nonpyramidal projection neurons. ... (Ad) Low frequency train of action potentials evoked by current pulse of +60 pA. ... Scale bars, ... 500 ms, 50 mV (Ad and Bd)""",ASP.,65,[Y:<%6086%>:ASP.]{#1},"Gloveli T, Dugladze T, Schmitz D, Heinemann U",Properties of entorhinal cortex deep layer neurons projecting to the rat dentate gyrus,European Journal of Neuroscience,2001,11168548,0,,6086,11168548,All necessary morphological evidence is present in this self-same publication.,,
608665200810903,6086,"p1269, Fig9C2",10903,"""FIGURE 9. Morphology and physiology of LEC LV principal neurons. ... (C) Electrophysiological properties. ... C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP after potentials. Below insets of C1 and C2 the percentages of neurons without a DAP [depolarizing afterpotential] and below insets of C4 and C5 the percentages of neurons with a DAP are indicated, in response to a small (C1 and 4) and +200pA step (C2 and 5). ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. LV neurons show prominent SFA [spike-frequency adaptation], sometimes correlated with a decrease in the spike amplitude. Only the first spike in a spike train in LV neurons shows a DAP.""",ASP.,65,[Y:<%6086%>:ASP.]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6086,22162008,All necessary morphological evidence is present in this self-same publication.,,
608656200810904,6086,"p1269, Fig9C5",10904,"""FIGURE 9. Morphology and physiology of LEC LV principal neurons. ... (C) Electrophysiological properties. ... C2,5. The voltage response to a +/-200 pA step of 1 s. C1,2,4,5. Insets show a zoom in of 20 ms, displaying the AP after potentials. Below insets of C1 and C2 the percentages of neurons without a DAP [depolarizing afterpotential] and below insets of C4 and C5 the percentages of neurons with a DAP are indicated, in response to a small (C1 and 4) and +200pA step (C2 and 5). ... In all subfigures the average membrane potential is indicated right below the individual voltage traces. LV neurons show prominent SFA [spike-frequency adaptation], sometimes correlated with a decrease in the spike amplitude. Only the first spike in a spike train in LV neurons shows a DAP.""",NASP,56,[Y:<%6086%>:NASP]{#1},"Canto CB, Witter MP",Cellular properties of principal neurons in the rat entorhinal cortex. I. The lateral entorhinal cortex,Hippocampus,2012,22162008,0,,6086,22162008,All necessary morphological evidence is present in this self-same publication.,,
