N,5000,5005,Sub,E,331,p,CA1_1110,Sub CA1-Proj Pyramidal,SUB PC-CA1,Sub (e)331p-CA1_1110 CA1-Projecting Pyramidal,SUB (e)331p (0S0) CA1-Projecting Pyramidal,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,4,1,5000,N,,,1,"stratum pyramidale (510074, 510076)",1,1,0,0,-1,SUB-CA1 pyr citations,,somata,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
N,5001,5001,Sub,E,331,p,EC_000111,Sub EC-Proj Pyramidal,SUB PC-EC,Sub (e)331p-EC_000111 EC-Projecting Pyramidal,SUB (e)331p (0S0) EC-Projecting Pyramidal,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,3,0,5001,N,,,1,"stratum pyramidale (1560, 510056, 510060, 610062, 611765, 612380)",1,1,0,0,-1,SUB-EC pyr citations,,axons,,,,,,,,,,,,,,,,,,"510060, 510066, 510070, 610062","510058, 510060, 510070, 610062, 611766, 612381","510052, 510054, 510064, 610062",,,,"3114, 33025","3114, 33025, 60216, 611768","3114, 33025, 611768",,
N,5001,5001,Sub,E,331,p,EC_000111,Sub EC-Proj Pyramidal,SUB PC-EC,Sub (e)331p-EC_000111 EC-Projecting Pyramidal,SUB (e)331p (0S0) EC-Projecting Pyramidal,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,3,0,5001,N,,,1,"stratum pyramidale (1560, 510056, 510060, 610062, 611765, 612380)",1,1,0,0,-1,SUB-EC pyr citations,,dendrites,,,,,,,,,,,,,,,,,,"1560,  60213, 510054, 510056, 510060, 510068, 510072, 610062, 611765, 612380","1560,  510056, 510060, 610062, 611765, 612380",,,,,,,,,
N,5001,5001,Sub,E,331,p,EC_000111,Sub EC-Proj Pyramidal,SUB PC-EC,Sub (e)331p-EC_000111 EC-Projecting Pyramidal,SUB (e)331p (0S0) EC-Projecting Pyramidal,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,3,0,5001,N,,,1,"stratum pyramidale (1560, 510056, 510060, 610062, 611765, 612380)",1,1,0,0,-1,SUB-EC pyr citations,,somata,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
X,5002,5007,Sub,E,300,,,Cajal-Retzius,Cajal-Retzius,,,S030305,Glutamatergic C-R:Cajal-Retzius:CA1,S030305:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,15005,packet,,,1,,0,0,0,0,-1,,,axons,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
X,5002,5007,Sub,E,300,,,Cajal-Retzius,Cajal-Retzius,,,S030305,Glutamatergic C-R:Cajal-Retzius:CA1,S030305:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,15005,packet,,,1,,0,0,0,0,-1,,,dendrites,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
X,5002,5007,Sub,E,300,,,Cajal-Retzius,Cajal-Retzius,,,S030305,Glutamatergic C-R:Cajal-Retzius:CA1,S030305:Glutamatergic C-R:Cajal-Retzius:CA1,10,1,15005,packet,,,1,,0,0,0,0,-1,,,somata,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
S,5003,5009,Sub,E,231,p,EC_000001,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15000,,,,,,,,,0,-1,,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5003,5009,Sub,E,231,p,EC_000001,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15000,,,,,,,,,0,-1,,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5003,5009,Sub,E,231,p,EC_000001,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15000,,,,,,,,,0,-1,,,somata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5004,5014,Sub,E,231,,,Sub Bursting Pyramidal,Sub bPC,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,5,1,15003,packet,,,,"stratum pyramidale (701364, 701366, 701368)",,,,,,,,,,,,,,,,,,,,,,,,,,,"701364, 701366, 701368","701364, 701366, 701368",,,,,,,,
S,5004,5014,Sub,E,231,,,Sub Bursting Pyramidal,Sub bPC,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,5,1,15003,packet,,,,"stratum pyramidale (701364, 701366, 701368)",,,,,,,,,,,,,,,,,,,,,,,,,,"701364, 701366, 701368","701364, 701366, 701368",,,,,,,,,
S,5004,5014,Sub,E,231,,,Sub Bursting Pyramidal,Sub bPC,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,5,1,15003,packet,,,,"stratum pyramidale (701364, 701366, 701368)",,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
S,5005,5010,Sub,E,223,p,CA2_0001-CA1_0001,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15001,,,,,,,,,0,-1,,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5005,5010,Sub,E,223,p,CA2_0001-CA1_0001,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15001,,,,,,,,,0,-1,,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5005,5010,Sub,E,223,p,CA2_0001-CA1_0001,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15001,,,,,,,,,0,-1,,,somata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,5006,5003,Sub,E,30,p,CA1_0101,PC nNOS+,PC nNOS+,Subiculum Nitric Oxide Synthase-positive  Pyramidal Neuron,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,1,15004,packet,,,1,"stratum pyramidale (631220, 631222, 631228)",1,2,0,0,-1,,,axons,,,,,,,,,,,,,,"""-631232""","631214, 631224, 631226, 631230",,"631224, 631226, 631230",,"631222, 631226, 631234",,,,,,,,,
X,5006,5003,Sub,E,30,p,CA1_0101,PC nNOS+,PC nNOS+,Subiculum Nitric Oxide Synthase-positive  Pyramidal Neuron,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,1,15004,packet,,,1,"stratum pyramidale (631220, 631222, 631228)",1,2,0,0,-1,,,dendrites,,,,,,,,,,,,,,,,,,,631228,,,,,,,,,
X,5006,5003,Sub,E,30,p,CA1_0101,PC nNOS+,PC nNOS+,Subiculum Nitric Oxide Synthase-positive  Pyramidal Neuron,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,1,15004,packet,,,1,"stratum pyramidale (631220, 631222, 631228)",1,2,0,0,-1,,,somata,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
S,5007,5011,Sub,E,30,p,CA1_0001-EC_001111,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15002,,,,,,,,,0,-1,,,axons,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5007,5011,Sub,E,30,p,CA1_0001-EC_001111,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15002,,,,,,,,,0,-1,,,dendrites,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S,5007,5011,Sub,E,30,p,CA1_0001-EC_001111,Sub PC,,,,S040405,Glutamatergic PC:Pyramidal:Sub,S040405:Glutamatergic PC:Pyramidal:Sub,10,,15002,,,,,,,,,0,-1,,,somata,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,5008,5006,Sub,I,300,,,PV+,PV+,Subiculum Parvalbumin-positive interneuron,,S101305,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101305:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,15007,packet,,,0,"stratum pyramidale (631242, 631244) / polymorphic layer (631244)",1,0,0,0,0,,18789377,axons,,,,,,,,,,,,,,,,,,631246,,,,,,,,,,
X,5008,5006,Sub,I,300,,,PV+,PV+,Subiculum Parvalbumin-positive interneuron,,S101305,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101305:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,15007,packet,,,0,"stratum pyramidale (631242, 631244) / polymorphic layer (631244)",1,1,0,0,0,,18789377,dendrites,,,,,,,,,,,,,,,,,,"631236, 631244, 631248",,,,,,,,,,
X,5008,5006,Sub,I,300,,,PV+,PV+,Subiculum Parvalbumin-positive interneuron,,S101305,Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,S101305:Ivy/Neurogliaform Family:Ivy/Neurogliaform:CA1,10,1,15007,packet,,,0,"stratum pyramidale (631242, 631244) / polymorphic layer (631244)",1,1,0,0,0,,18789377,somata,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
N,5009,5002,Sub,I,210,,,Sub Axo-axonic,Sub AA,Sub (i)210 Axo-axonic,Sub (i)210 (SS0) Axo-axonic,S110905,Perisomatic-targeting:Axo-axonic:Sub,S110905:Perisomatic-targeting:Axo-axonic:Sub,3,1,5002,N,,,0,"stratum moleculare (611414, 611417, 611420, 611422) / stratum pyramidale (611417, 611420, 611423)",1,2,1,0,0,AA citations,,axons,"""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""",,"611414, 611417, 611419, 611420, 611421, 611423, 611424, 611425, 611427, 612290, 612291",,"""-611426""","""-611426""","""-611426""","""-611426""","""-611426""","""-611426""",,
N,5009,5002,Sub,I,210,,,Sub Axo-axonic,Sub AA,Sub (i)210 Axo-axonic,Sub (i)210 (SS0) Axo-axonic,S110905,Perisomatic-targeting:Axo-axonic:Sub,S110905:Perisomatic-targeting:Axo-axonic:Sub,3,1,5002,N,,,0,"stratum moleculare (611414, 611417, 611420, 611422) / stratum pyramidale (611417, 611420, 611423)",1,0,0,0,0,AA citations,,dendrites,,,,,,,,,,,,,,,,,,"611417, 611420",,,,,,,,,,
N,5009,5002,Sub,I,210,,,Sub Axo-axonic,Sub AA,Sub (i)210 Axo-axonic,Sub (i)210 (SS0) Axo-axonic,S110905,Perisomatic-targeting:Axo-axonic:Sub,S110905:Perisomatic-targeting:Axo-axonic:Sub,3,1,5002,N,,,0,"stratum moleculare (611414, 611417, 611420, 611422) / stratum pyramidale (611417, 611420, 611423)",1,0,0,0,0,AA citations,,somata,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,
P,5010,5013,Sub,I,133,,,Sub Recurrent Polymorphic-Moleculare,Sub Recurr Po-M,Sub (i)133 Recurrent Polymorphic-Moleculare,Sub (i)133 (0SS) Recurrent Polymorphic-Moleculare,S121405,O-LM Family:O-LM-like:CA1,S121405:O-LM Family:O-LM-like:CA1,5,1,5005,packet,,,0,"stratum pyramidale (631360) / polymorphic layer (631358, 631360, 631368)",1,1,0,0,0,,,axons,,,,,,,,,,,,,,,,,,"631366, 631368","631366, 631368","631364, 631368",,,,,,,,
P,5010,5013,Sub,I,133,,,Sub Recurrent Polymorphic-Moleculare,Sub Recurr Po-M,Sub (i)133 Recurrent Polymorphic-Moleculare,Sub (i)133 (0SS) Recurrent Polymorphic-Moleculare,S121405,O-LM Family:O-LM-like:CA1,S121405:O-LM Family:O-LM-like:CA1,5,1,5005,packet,,,0,"stratum pyramidale (631360) / polymorphic layer (631358, 631360, 631368)",1,1,0,0,0,,,dendrites,,,,,,,,,,,,,,,,,,,"631362, 631368","631362, 631368",,,,,,,,
P,5010,5013,Sub,I,133,,,Sub Recurrent Polymorphic-Moleculare,Sub Recurr Po-M,Sub (i)133 Recurrent Polymorphic-Moleculare,Sub (i)133 (0SS) Recurrent Polymorphic-Moleculare,S121405,O-LM Family:O-LM-like:CA1,S121405:O-LM Family:O-LM-like:CA1,5,1,5005,packet,,,0,"stratum pyramidale (631360) / polymorphic layer (631358, 631360, 631368)",1,0,0,0,0,,,somata,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
X,5011,5008,Sub,I,33,,,PV+,PV+,,,S131505,Collateral-related:RO-targeting:CA1,S131505:Collateral-related:RO-targeting:CA1,10,1,15006,,,,0,polymorphic layer (631250),1,1,0,0,0,,,axons,,,,,,,,,,,,,,,,,,,631250,631250,,,,,,,,
X,5011,5008,Sub,I,33,,,PV+,PV+,,,S131505,Collateral-related:RO-targeting:CA1,S131505:Collateral-related:RO-targeting:CA1,10,1,15006,,,,0,polymorphic layer (631250),1,1,0,0,0,,,dendrites,,,,,,,,,,,,,,,,,,,631250,631250,,,,,,,,
X,5011,5008,Sub,I,33,,,PV+,PV+,,,S131505,Collateral-related:RO-targeting:CA1,S131505:Collateral-related:RO-targeting:CA1,10,1,15006,,,,0,polymorphic layer (631250),1,0,0,0,0,,,somata,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
P,5012,5015,Sub,I,30,,,Sub Pyramidale Multipolar Interneuron,Sub PMPI,Sub (i)030 Pyramidale Multipolar Interneuron,Sub (i)030 (0S0) Pyramidale Multipolar Interneuron,S112205,Perisomatic-targeting:Multipolar:Sub,S112205:Perisomatic-targeting:Multipolar:Sub,5,1,5003,packet,,,0,"stratum pyramidale (701376, 701378, 701380)",1,1,0,0,0,,,axons,,,,,,,,,,,,,,,,,,,"701376, 701378, 701380",,,,,,,,,
P,5012,5015,Sub,I,30,,,Sub Pyramidale Multipolar Interneuron,Sub PMPI,Sub (i)030 Pyramidale Multipolar Interneuron,Sub (i)030 (0S0) Pyramidale Multipolar Interneuron,S112205,Perisomatic-targeting:Multipolar:Sub,S112205:Perisomatic-targeting:Multipolar:Sub,5,1,5003,packet,,,0,"stratum pyramidale (701376, 701378, 701380)",1,1,0,0,0,,,dendrites,,,,,,,,,,,,,,,,,,,"701376, 701378, 701380",,,,,,,,,
P,5012,5015,Sub,I,30,,,Sub Pyramidale Multipolar Interneuron,Sub PMPI,Sub (i)030 Pyramidale Multipolar Interneuron,Sub (i)030 (0S0) Pyramidale Multipolar Interneuron,S112205,Perisomatic-targeting:Multipolar:Sub,S112205:Perisomatic-targeting:Multipolar:Sub,5,1,5003,packet,,,0,"stratum pyramidale (701376, 701378, 701380)",1,1,0,0,0,,,somata,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
P,5013,5012,Sub,I,23,,,Sub Wide-arbor Polymorphic,Sub wPo,Sub (i)023 Wide-arbor Polymorphic,Sub (i)023 (0SS) Wide-arbor Polymorphic,S131505,Collateral-related:RO-targeting:CA1,S131505:Collateral-related:RO-targeting:CA1,5,1,5004,packet,,,0,"stratum pyramidale (631372) / polymorphic layer (631370, 631372)",1,0,0,0,0,,,axons,,,,,,,,,,,,,,,,,,"""-631378""","""-631378""",631376,,,,,,,,
P,5013,5012,Sub,I,23,,,Sub Wide-arbor Polymorphic,Sub wPo,Sub (i)023 Wide-arbor Polymorphic,Sub (i)023 (0SS) Wide-arbor Polymorphic,S131505,Collateral-related:RO-targeting:CA1,S131505:Collateral-related:RO-targeting:CA1,5,1,5004,packet,,,0,"stratum pyramidale (631372) / polymorphic layer (631370, 631372)",1,1,0,0,0,,,dendrites,,,,,,,,,,,,,,,,,,,631374,631374,,,,,,,,
P,5013,5012,Sub,I,23,,,Sub Wide-arbor Polymorphic,Sub wPo,Sub (i)023 Wide-arbor Polymorphic,Sub (i)023 (0SS) Wide-arbor Polymorphic,S131505,Collateral-related:RO-targeting:CA1,S131505:Collateral-related:RO-targeting:CA1,5,1,5004,packet,,,0,"stratum pyramidale (631372) / polymorphic layer (631370, 631372)",1,0,0,0,0,,,somata,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
X,6000,6072,EC,E,333111,,,PC III,PC III,,,S071806,Glutamatergic III:LIII:EC,S071806:Glutamatergic III:LIII:EC,10,0,16012,packet,,,0,layer III (631072),0,0,0,0,0,,,axons,,,,,,,,,,,,,,,,,,,,,631072,631072,631072,631072,631072,631072,,
X,6000,6072,EC,E,333111,,,PC III,PC III,,,S071806,Glutamatergic III:LIII:EC,S071806:Glutamatergic III:LIII:EC,10,0,16012,packet,,,0,layer III (631072),0,0,0,0,0,,,dendrites,,,,,,,,,,,,,,,,,,,,,631072,631072,631072,,,,,
X,6000,6072,EC,E,333111,,,PC III,PC III,,,S071806,Glutamatergic III:LIII:EC,S071806:Glutamatergic III:LIII:EC,10,0,16012,packet,,,0,layer III (631072),0,0,0,0,0,,,somata,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
N,6001,6082,EC,E,333000,p,DG_1000-Sub_111,EC LII-III Pyramidal-Tripolar,LII-III PC-TPC,EC (e)333000p-DG_1000-Sub_111 LII-III Pyramidal-Tripolar,EC (e)333000p (0SS000) LII-III Pyramidal-Tripolar,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,3,0,6005,N,,,1,"layer II (3117, 611264, 611270, 611400, 611441, 611442, 611448, 611534, 611536, 611540, 611772, 612076, 612078, 612214, 612217, 612218, 612220, 612240, 612242, 612250, 612254, 630800, 630813, 700032, 700116, 700132, 700150, 700634, 700636) / layer III (611948, 700138)",1,0,0,0,0,pyr II citations,18769556,axons,"612250, 612253, 612254",,,,,,,,,,,,,,,,,"612250, 612253, 612254","612250, 612253, 612254","612250, 612253, 612254","611268, 611448, 611534, 611536, 611540, 612076, 612078, 612219, 612250, 612253, 612254, 630800, 700032, 700116, 700132, 700138, 700150","611268, 611448, 611534, 611536, 611540, 611948, 612076, 612078, 612219, 612222, 612250, 612253, 612254, 630800, 700032, 700116, 700132, 700138, 700150","611268, 611448, 611534, 611536, 611540, 611948, 612076, 612078, 612219, 612222, 612250, 612253, 612254, 630800, 700032, 700116, 700132, 700138, 700150",,,,,
N,6001,6082,EC,E,333000,p,DG_1000-Sub_111,EC LII-III Pyramidal-Tripolar,LII-III PC-TPC,EC (e)333000p-DG_1000-Sub_111 LII-III Pyramidal-Tripolar,EC (e)333000p (0SS000) LII-III Pyramidal-Tripolar,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,3,0,6005,N,,,1,"layer II (3117, 611264, 611270, 611400, 611441, 611442, 611448, 611534, 611536, 611540, 611772, 612076, 612078, 612214, 612217, 612218, 612220, 612240, 612242, 612250, 612254, 630800, 630813, 700032, 700116, 700132, 700150, 700634, 700636) / layer III (611948, 700138)",1,0,0,0,0,pyr II citations,18769556,dendrites,,,,,,,,,,,,,,,,,,,,,"3117, 611268, 611270, 611441, 611442, 611448, 611534, 611536, 611540, 611772, 611948, 612076, 612078, 612215, 612217, 612218, 612220, 612221, 612240, 612242, 630800, 630813, 700032, 700116, 700132, 700138, 700150, 700634, 700636","3117, 611268, 611270, 611405, 611441, 611442, 611448, 611534, 611536, 611540, 611772, 611948, 612076, 612078, 612215, 612217, 612218, 612220, 612221, 612240, 612242, 630800, 630813, 700032, 700116, 700132, 700138, 700150, 700634, 700636","3117, 611270, 611441, 611442, 611448, 611534, 611536, 611540, 611772, 611948, 612078, 612215, 612217, 612218, 612220, 612221, 612240, 612242, 630800, 630813, 700032, 700116, 700132, 700138, 700150, 700634, 700636",,,,,
N,6001,6082,EC,E,333000,p,DG_1000-Sub_111,EC LII-III Pyramidal-Tripolar,LII-III PC-TPC,EC (e)333000p-DG_1000-Sub_111 LII-III Pyramidal-Tripolar,EC (e)333000p (0SS000) LII-III Pyramidal-Tripolar,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,3,0,6005,N,,,1,"layer II (3117, 611264, 611270, 611400, 611441, 611442, 611448, 611534, 611536, 611540, 611772, 612076, 612078, 612214, 612217, 612218, 612220, 612240, 612242, 612250, 612254, 630800, 630813, 700032, 700116, 700132, 700150, 700634, 700636) / layer III (611948, 700138)",1,0,0,0,0,pyr II citations,18769556,somata,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,
X,6002,6104,EC,E,333000,,,MEC LII head-direction neuron,MEC LII SC,,,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,10,1,16004,,,,0,layer II (631252),0,0,0,1,0,,,axons,,,,,,,,,,,,,,,,,,,,,631252,631252,631252,,,,,
X,6002,6104,EC,E,333000,,,MEC LII head-direction neuron,MEC LII SC,,,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,10,1,16004,,,,0,layer II (631252),0,0,0,1,0,,,dendrites,,,,,,,,,,,,,,,,,,,,,631252,631252,631252,,,,,
X,6002,6104,EC,E,333000,,,MEC LII head-direction neuron,MEC LII SC,,,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,10,1,16004,,,,0,layer II (631252),0,0,0,1,0,,,somata,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
M,6003,6002,EC,E,331131,p,DG_1111-Sub_101,MEC LV Pyramidal,MEC LV PC,MEC (e)331131p-DG_1100-Sub_101 LV Pyramidal,MEC (e)331131p (0000S0) LV Pyramidal,S081906,Glutamatergic Deep:LIV-VI:EC,S081906:Glutamatergic Deep:LIV-VI:EC,4,0,6019,N,,,1,"layer V (611562, 612396, 612399, 612400, 612401, 700038, 700530)",0,0,0,1,0,pyr VI citations,,axons,"630590, 630594, 630596, 630606, 630612, 700530","630584, 630590, 630592, 630594, 630596, 630598, 630600, 630608, 630610, 630612, 700530","630584, 630590, 630594, 630596, 630600, 630602, 630604, 630608, 630610, 630612","630590, 630594, 630596, 630604, 630606, 630608, 630610, 630612",,,,,,,,,,,,,,700530,,700530,"612396, 612399, 612400, 612401, 700530","612144, 612396, 612399, 612400, 612401, 700530","612144, 612396, 612399, 612400, 612401, 700530",700530,"611562, 700038, 700530","611562, 612399, 700038, 700530",,
M,6003,6002,EC,E,331131,p,DG_1111-Sub_101,MEC LV Pyramidal,MEC LV PC,MEC (e)331131p-DG_1100-Sub_101 LV Pyramidal,MEC (e)331131p (0000S0) LV Pyramidal,S081906,Glutamatergic Deep:LIV-VI:EC,S081906:Glutamatergic Deep:LIV-VI:EC,4,0,6019,N,,,1,"layer V (611562, 612396, 612399, 612400, 612401, 700038, 700530)",0,0,0,1,0,pyr VI citations,,dendrites,,,,,,,,,,,,,,,,,,,,,"611562, 612396, 612399, 612400, 700038, 700530","612399, 612400, 700038, 700530",,,"611562, 612399, 612400, 700038, 700530",,,
M,6003,6002,EC,E,331131,p,DG_1111-Sub_101,MEC LV Pyramidal,MEC LV PC,MEC (e)331131p-DG_1100-Sub_101 LV Pyramidal,MEC (e)331131p (0000S0) LV Pyramidal,S081906,Glutamatergic Deep:LIV-VI:EC,S081906:Glutamatergic Deep:LIV-VI:EC,4,0,6019,N,,,1,"layer V (611562, 612396, 612399, 612400, 612401, 700038, 700530)",0,0,0,1,0,pyr VI citations,,somata,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
N,6004,6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-Sub_111,MEC LII Stellate,MEC LII SC,MEC (e)331111p-DG_1000-CA3_10000-CA2_1000-Sub_111 LII Stellate,MEC (e)331111p (0S0000) LII Stellate,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,1,0,6003,N,,,1,"Layer II (3120, 611249, 611253, 611403, 611404, 611535, 611544, 611770, 612059, 612337, 612340, 612341, 612342, 612345, 612347, 700800)",1,0,0,1,0,stell II citations,,axons,"3120, 611690, 612347, 612348, 612350, 612351",,,,"611690, 612337, 612347, 612349, 612350, 612351",,,,,"611690, 612337, 612347, 612349, 612350, 612351",,,,,,,,"612344, 612346, 612349","612344, 612346","612344, 612346","3126, 611252, 611535, 611544, 612337, 612343, 612345","3126, 611252, 611535, 611544, 611770, 612337, 612343, 612345","3126, 611535, 611544, 612337, 612343, 612345","611544, 612345","3126, 611544, 612345","3126, 611544, 612345",,
N,6004,6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-Sub_111,MEC LII Stellate,MEC LII SC,MEC (e)331111p-DG_1000-CA3_10000-CA2_1000-Sub_111 LII Stellate,MEC (e)331111p (0S0000) LII Stellate,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,1,0,6003,N,,,1,"Layer II (3120, 611249, 611253, 611403, 611404, 611535, 611544, 611770, 612059, 612337, 612340, 612341, 612342, 612345, 612347, 700800)",1,0,0,1,0,stell II citations,,dendrites,,,,,,,,,,,,,,,,,,,,,"611252, 611253, 611535, 611544, 611770, 612059, 612341, 612345","611252, 611253, 611404, 611535, 611544, 611770, 612059, 612341, 612345",,,,,,
N,6004,6003,EC,E,331111,p,DG_1000-CA3_10000-CA2_1000-Sub_111,MEC LII Stellate,MEC LII SC,MEC (e)331111p-DG_1000-CA3_10000-CA2_1000-Sub_111 LII Stellate,MEC (e)331111p (0S0000) LII Stellate,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,1,0,6003,N,,,1,"Layer II (3120, 611249, 611253, 611403, 611404, 611535, 611544, 611770, 612059, 612337, 612340, 612341, 612342, 612345, 612347, 700800)",1,0,0,1,0,stell II citations,,somata,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
N,6005,6005,EC,E,331000,p,DG_1000-Sub_101,EC LI-II Pyramidal-Fan,LI-II PC-Fan,EC (e)331000p-DG_1000-Sub_101 LI-II Pyramidal-Fan,EC (e)331000p (SS0000) LI-II Pyramidal-Fan,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,3,0,6001,N,,,1,"layer I (700112, 700120) / layer II (611006, 611170, 611435, 611447, 611537, 612077, 612236, 612237, 612239, 630242, 630317, 630785, 700030, 700112, 700114, 700118, 700120, 700122, 700128, 700148)",1,0,0,0,0,pyr II citations,,axons,"612249, 612251, 612252",,,,,,,,,,,,,,,,,"612249, 612251, 612252",,"612249, 612252","611006, 611007, 611537, 612249, 612252, 700030, 700114, 700118, 700120, 700122, 700128, 700148","611006, 611007, 611537, 611934, 612249, 612252, 661770, 700030, 700114, 700118, 700120, 700122, 700128, 700148","611006, 611007, 611537, 611934, 612249, 612252, 700030, 700114, 700118, 700120, 700122, 700128, 700148",,,,unspecified axonal projections to the angular bundle,7
N,6005,6005,EC,E,331000,p,DG_1000-Sub_101,EC LI-II Pyramidal-Fan,LI-II PC-Fan,EC (e)331000p-DG_1000-Sub_101 LI-II Pyramidal-Fan,EC (e)331000p (SS0000) LI-II Pyramidal-Fan,S061706,Glutamatergic II:LI-II:EC,S061706:Glutamatergic II:LI-II:EC,3,0,6001,N,,,1,"layer I (700112, 700120) / layer II (611006, 611170, 611435, 611447, 611537, 612077, 612236, 612237, 612239, 630242, 630317, 630785, 700030, 700112, 700114, 700118, 700120, 700122, 700128, 700148)",1,0,0,0,0,pyr II citations,,dendrites,,,,,,,,,,,,,,,,,,,,,"611006, 611007, 611170, 611447, 611537, 612077, 612236, 612237, 612239, 630242, 630317, 661770, 700030, 700112, 700114, 700118, 700120, 700122, 700128, 700148","611006, 611007, 611170, 611435, 611447, 611537, 612077, 612236, 612237, 612239, 630242, 630317, 661770, 700030, 700114, 700118, 700120, 700122, 700128, 700148",,,,,unspecified axonal projections to the angular bundle,7
