ReferenceID,Cell ID,Location in reference,FTQ_ID,Material Used,Ephys Parameters Extracted,Ephys_Paramaters_ID,Interpretation,Authors,Title,Journal/Book,Year,PMID/ISBN,pmid_isbn_page,Interpretation Notes,Linking Cell ID,Linking PMID,Linking Quote,Linking Quote Location,Linking_pmid_isbn_page,1
601907195610404,6019,"p1283, Fig4D",10404,"""FIGURE 4. Summary histograms of action potential properties of principal neurons <% 6019 %>  in all MEC [medial entorhinal cortex] layers. Data are averages with the error bars indicating s.e.m. Signiﬁcance is indicated with * (Kruskal-Wallis followed by Mann-Whitney U-tests) and with # (ANOVA [analysis of variance] followed by post-hoc Bonferroni tests). Number of neurons per layer is indicated with (N=). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). ... D: The AP half-width measured at 50% of the AP amplitude of the ﬁrst AP in response to a weak current step, is signiﬁcantly smaller in LI and LII neurons compared with all other layers. LVI neurons have the signiﬁcantly largest half-width.""",APwidth,07,[Y:<%6019%>:APwidth]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",6019,22161956,All necessary morphological evidence is present in this self-same publication.,,,158
601908195610502,6019,"p1284, Fig5B",10502,"""FIGURE 5. Histograms summarizing the ISIs of all layers in response to (A) a current step inducing at least six APs, and (B) to a 1200 pA step. A Signiﬁcance is indicated with * (repeated measures ANOVA). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N5). Data are averages with the error bars indicating s.e.m. The results for the principal neu- rons of the different layers are presented in the rows. The ISI is given for the 1st and 2nd AP, the 2nd and 3rd AP, the 4th and 5th AP and the last and last-1 AP if available. ... B: Positive 200 pA injection leads to statistically signiﬁcant differences in the ISI in all layers, except LVI. This indicates that principal neurons in all layers show SFA, except for LVI. SFA is the strongest in LV compared with the other layers.""",maxFR,08,[Y:<%6019%>:maxFR]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,6019,22161956,All necessary morphological evidence is present in this self-same publication.,,,
601906195610602,6019,"p1285, Fig6B",10602,"""FIGURE 6. Average AP [action potential] amplitudes in response to +200 pA pulses measured by computing the difference between the AP threshold and the peak of the voltage deﬂection. Signiﬁcance is indicated with * (repeated measures ANOVA [analysis of variance]). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). Data are averages with the error bars indicating s.e.m. (A-E) Results for the [MEC] principal neurons of the different layers, (A) LI [Layer I], (B) LII <% 6019 %>, (C) LIII, (D) LV, and (E) LVI. The average amplitudes of the 1st, the 2nd and the last AP in a AP train in response to a +200 pA pulse are indicated. The sizes of the APs do not decrease, except for LV.""",APampl,06,[Y:<%6019%>:APampl]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",6019,22161956,All necessary morphological evidence is present in this self-same publication.,,,177
601905195610703,6019,"p1286, Fig7C1",10703,"""FIGURE 7. Morphology and physiology of MEC [medial entorhinal cortex] LII [layer II] principal neurons <% 6019 %>. ... C: Most principal neurons have prominent sag potentials, rebound amplitudes, resonance properties, and membrane potential oscillations (C1-C4). Pyramidal neurons and other subtypes do not have these properties (C5-C8). C1, 5 . Voltage responses of two typical MEC LII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching ﬁring threshold. ... C1, 2, 5, 6. Insets show a zoom in of 20 ms displaying the AP after- potentials. Below insets of C1, 2, 5, 6 the percentages of neurons with a DAP [depolarizing afterpotential] are indicated. In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",fAHP,05,[Y:<%6019%>:fAHP]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,6019,22161956,All necessary morphological evidence is present in this self-same publication.,,,202
601904195610703,6019,"p1286, Fig7C1",10703,"""FIGURE 7. Morphology and physiology of MEC [medial entorhinal cortex] LII [layer II] principal neurons <% 6019 %>. ... C: Most principal neurons have prominent sag potentials, rebound amplitudes, resonance properties, and membrane potential oscillations (C1-C4). Pyramidal neurons and other subtypes do not have these properties (C5-C8). C1, 5 . Voltage responses of two typical MEC LII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching ﬁring threshold. ... C1, 2, 5, 6. Insets show a zoom in of 20 ms displaying the AP after- potentials. Below insets of C1, 2, 5, 6 the percentages of neurons with a DAP [depolarizing afterpotential] are indicated. In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",Vthresh,04,[Y:<%6019%>:Vthresh]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",6019,22161956,All necessary morphological evidence is present in this self-same publication.,,,201
601901195610703,6019,"p1286, Fig7C1_2_5_6",10703,"""FIGURE 7. Morphology and physiology of MEC [medial entorhinal cortex] LII [layer II] principal neurons <% 6019 %>. ... C: Most principal neurons have prominent sag potentials, rebound amplitudes, resonance properties, and membrane potential oscillations (C1-C4). Pyramidal neurons and other subtypes do not have these properties (C5-C8). C1, 5 . Voltage responses of two typical MEC LII principal neurons in response to a weak hyperpolarizing and depolarizing 1 s current step just reaching ﬁring threshold. C2, 6. The voltage response to a +/-200 pA step of 1 s. C1, 2, 5, 6. Insets show a zoom in of 20 ms displaying the AP after- potentials. Below insets of C1, 2, 5, 6 the percentages of neurons with a DAP [depolarizing afterpotential] are indicated. In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",Vrest,01,[Y:<%6019%>:Vrest]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",6019,22161956,All necessary morphological evidence is present in this self-same publication.,,,200
601909195610703,6019,"p1286, Fig7C2_6",10703,"""FIGURE 7. Morphology and physiology of MEC [medial entorhinal cortex] LII [layer II] principal neurons <% 6019 %>. ... C: Most principal neurons have prominent sag potentials, rebound amplitudes, resonance properties, and membrane potential oscillations (C1-C4). Pyramidal neurons and other subtypes do not have these properties (C5-C8). ... C2, 6. The voltage response to a +/-200 pA step of 1 s. C1, 2, 5, 6. Insets show a zoom in of 20 ms displaying the AP after- potentials. Below insets of C1, 2, 5, 6 the percentages of neurons with a DAP [depolarizing afterpotential] are indicated. In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",sAHP,09,[Y:<%6019%>:sAHP]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,6019,22161956,All necessary morphological evidence is present in this self-same publication.,,,203
602107195610404,6021,"p1263, Fig4D",10404,"""FIGURE 4. Action potential properties of principal neurons in all LEC [lateral entorhinal cortex] layers <% 6021 %>. Data are averages with the error bars indicating s.e.m. Signiﬁcance is indicated with * (Kruskal-Wallis followed by Mann-Whitney U-tests). Number of neurons per layer is indicated with (N=). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). ... (D) The AP half-width, measured at 50% of the AP amplitude of the ﬁrst AP in response to a weak current step, is signiﬁcantly smaller in LI and LII principal neurons compared to all other layers. LVI principal neurons have the largest half-width.""",APwidth,07,[Y:<%6021%>:APwidth]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602102195610301,6021,"p1282, Fig3A",10301,"""FIGURE 3. Histograms of intrinsic membrane properties of principal neurons in all MEC [medial entorhinal cortex] layers <% 6021 %>. Data are averages with the error bars indicating s.e.m. Signiﬁcance is indicated with * (Kruskal-Wallis followed by Mann-Whitney U tests). Number of neurons per layer is indicated with (N=). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). A: Input resistance. LV [Layer V] neurons have a signiﬁcantly higher input resistance compared to neurons in all other layers. Input resistance is measured by dividing the amplitude of the voltage response with that of the current step injected.""",Rin,02,[Y:<%6021%>:Rin]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,,,,,,
602103195610302,6021,"p1282, Fig3B",10302,"""FIGURE 3. Histograms of intrinsic membrane properties of principal neurons in all MEC [medial entorhinal cortex] layers <% 6021 %>. Data are averages with the error bars indicating s.e.m. Signiﬁcance is indicated with * (Kruskal-Wallis followed by Mann-Whitney U tests). Number of neurons per layer is indicated with (N=). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). ... B: The time constant (tau) differs signiﬁcantly between layers, with principal neurons in all layers having a longer time constant compared with LII. Time constant is deﬁned as the time for the voltage deﬂection to reach 63% of its maximal value in response to a negative current step. We measured it for the step that lead to a steady state voltage deﬂection between -70 and -75 mV.""",tau,03,[Y:<%6021%>:tau]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602110195610303,6021,"p1282, Fig3CD",10303,"""FIGURE 3. Histograms of intrinsic membrane properties of principal neurons in all MEC [medial entorhinal cortex] layers <% 6021 %>. Data are averages with the error bars indicating s.e.m. Signiﬁcance is indicated with * (Kruskal-Wallis followed by Mann-Whitney U tests). Number of neurons per layer is indicated with (N=). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). ... C: The sag ratio is signiﬁcantly lower for principal neurons in LI  and LII compared to all other layers. The sag ratio was computed by dividing the maximal voltage deﬂection by the mean steady state membrane potential, which was between -70 and -75 mV. D: The rebound amplitude is signiﬁcantly bigger in LI and LII principal neurons compared with that observed for principal neurons in the other layers. The amplitude is the difference between the maximum positive voltage deﬂection after offset of a negative current step and the resting membrane potential.""",sag,10,[Y:<%6021%>:sag]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602106195610604,6021,"p1285, Fig6D",10604,"""FIGURE 6. Average AP [action potential] amplitudes in response to +200 pA pulses measured by computing the difference between the AP threshold and the peak of the voltage deﬂection. Signiﬁcance is indicated with * (repeated measures ANOVA [analysis of variance]). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). Data are averages with the error bars indicating s.e.m. A–E: Represent the results for the [MEC] principal neurons of the different layers, (A) LI [layer I], (B) LII, (C) LIII, (D) LV <% 6021 %>, and (E) LVI. The sizes of the APs do not decrease in LI and LIII principal neurons. LII, LV, and LVI principal neurons show a signiﬁcant decrease in the amplitude from the 1st to the last AP respectively, with LV neurons showing the strongest decrease in amplitude.""",APampl,06,[Y:<%6021%>:APampl]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602105195611003,6021,"p1291, Fig10C1",11003,"""FIGURE 10. Morphology and physiology of MEC [medial entorhinal cortex] LV [layer V] principal neurons <% 6021 %>. ... C: Weak depolarization induces relatively regular ﬁring in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP [action potential] amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. ... C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching ﬁring threshold. ... C1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP whereas the one illustrated in C5-9 has no DAP [depolarizing afterpotential]. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a +200 pA step is indicated. ... In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",fAHP,05,[Y:<%6021%>:fAHP]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602104195611003,6021,"p1291, Fig10C1",11003,"""FIGURE 10. Morphology and physiology of MEC [medial entorhinal cortex] LV [layer V] principal neurons <% 6021 %>. ... C: Weak depolarization induces relatively regular ﬁring in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP [action potential] amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. ... C1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching ﬁring threshold. ... C1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP whereas the one illustrated in C5-9 has no DAP [depolarizing afterpotential]. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a +200 pA step is indicated. ... In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",Vthresh,04,[Y:<%6021%>:Vthresh]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602101195611003,6021,"p1291, Fig10C1_2_5_6_7",11003,"""FIGURE 10. Morphology and physiology of MEC [medial entorhinal cortex] LV [layer V] principal neurons <% 6021 %>. ... C: Weak depolarization induces relatively regular ﬁring in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP [action potential] amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. C5-9. Response properties of another typical principal neuron in MEC LV. C 1 and C5 show responses to a weak hyperpolarizing and depolarizing 1 s step just reaching ﬁring threshold. C2, 6, 7 show three representative voltage responses to a +/-200 pA step of 1 s. C1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP whereas the one illustrated in C5-9 has no DAP [depolarizing afterpotential]. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a +200 pA step is indicated. The percentages of all neurons that lack a DAP after a small or +200 pA step are indicated below the insets of C 5 and C 6/7 , respectively. ... In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",Vrest,01,[Y:<%6021%>:Vrest]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602109195611003,6021,"p1291, Fig10C2",11003,"""FIGURE 10. Morphology and physiology of MEC [medial entorhinal cortex] LV [layer V] principal neurons <% 6021 %>. ... C: Weak depolarization induces relatively regular ﬁring in LV neurons. Positive 200 pA depolarization induces SFA [spike-frequency adaptation], sometimes correlated with a constant decrease in the AP [action potential] amplitude. The majority of neurons do not have membrane potential oscillations and a resonance. C1-4. Response properties of one typical principal neuron in MEC LV principal. ... C2, 6, 7 show three representative voltage responses to a +/-200 pA step of 1 s. C1, 2, 5, 6, 7. Insets show a zoom in of 20 ms, displaying the AP afterpotentials. The neuron illustrated in C1-4 also shows a DAP whereas the one illustrated in C5-9 has no DAP [depolarizing afterpotential]. Note that the presence or absence of a DAP is not related to any of the other response properties. Below the inset in C1 the percentage of all LV neurons with a DAP in response to a small current step is indicated and below the inset in C2 the percentage of all neurons that show a DAP after a +200 pA step is indicated. ... In all subﬁgures the average membrane potential is indicated right below the individual voltage traces.""",sAHP,09,[Y:<%6021%>:sAHP]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,6021,22161956,All necessary morphological evidence is present in this self-same publication.,,,
602109357310401,6021,"p52, Fig4A2",10401,"""Fig. 4. Spike-frequency adaptation and subthreshold oscillations in pyramidal cells <% 6021 %> [in the entorhinal cortex]. A and B, same cell as Figure 2. A: A 0.2-nA (1) and a 0.4-nA (2)-current pulse trigger an initial action potential followed by subthreshold oscillations and a rapidly adapting spike train followed by intermittent discharge in spike clusters, respectively. Resting potential is ~-73 mV. ... Scale bars = 1 second, 0.8 nA, 20 mV in A;""",sAHP,09,[Y:<%6021%>:sAHP]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,,6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,370
602108357310401,6021,"p52, Fig4A2",10401,"""Fig. 4. Spike-frequency adaptation and subthreshold oscillations in pyramidal cells <% 6021 %> [in the entorhinal cortex]. A and B, same cell as Figure 2. A: A 0.2-nA (1) and a 0.4-nA (2)-current pulse trigger an initial action potential followed by subthreshold oscillations and a rapidly adapting spike train followed by intermittent discharge in spike clusters, respectively. Resting potential is ~-73 mV. ... Scale bars = 1 second, 0.8 nA, 20 mV in A;""",maxFR,08,[Y:<%6021%>:maxFR]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,,,,,,,
602109984010505,6021,"p53, Fig5E",10505,"""Fig. 5. Some pyramidal neurons <% 6021 %> [in the entorhinal cortex] have star-shaped soma. ... E: In response to a long step depolarization, this neuron responded with an initial rapidly adapting train of action potentials, followed by a regular discharge at slow frequency. Scale bars = 1 second, 1 nA, and 20 mV; Vr = -71 mV.""",sAHP,09,[Y:<%6021%>:sAHP]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,,6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,362
602106984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",APampl,06,[Y:<%6021%>:APampl]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,368
602107984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",APwidth,07,[Y:<%6021%>:APwidth]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,368
602105984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",fAHP,05,[Y:<%6021%>:fAHP]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,,6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,367
602102984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",Rin,02,[Y:<%6021%>:Rin]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,,6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,364
602110984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",sag,10,[Y:<%6021%>:sag]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,369
602103984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",tau,03,[Y:<%6021%>:tau]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,,6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,365
602101984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",Vrest,01,[Y:<%6021%>:Vrest]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,363
602104984020200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",Vthresh,04,[Y:<%6021%>:Vthresh]{#1},"Hamam BN, Amaral DG, Alonso AA.",Morphological and electrophysiological characteristics of layer V neurons of the rat lateral entorhinal cortex.,Journal of Computational Neurology,2002,12209840,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",6021,12209840,All necessary morphological evidence is present in this self-same publication.,,,366
602106357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",APampl,06,[Y:<%6021%>:APampl]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,"In the Hippocampome, the action potential amplitude (APampl) is defined as the peak voltage relative to the firing threshold potential (Vthresh).",6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,376
602107357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",APwidth,07,[Y:<%6021%>:APwidth]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,"In the Hippocampome, the action potential width (APwidth) is determined at the half of the action potential amplitude (1/2 APampl).",6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,377
602105357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",fAHP,05,[Y:<%6021%>:fAHP]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,,6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,375
602102357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",Rin,02,[Y:<%6021%>:Rin]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,,6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,372
602110357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",sag,10,[Y:<%6021%>:sag]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,"In the Hippocampome, the sag ratio (sag) is defined as the ratio of the steady-state voltage (Vss) at the end of the hyperpolarizing current injection to the maximum voltage transients (Vmin).",6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,378
602103357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",tau,03,[Y:<%6021%>:tau]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,,6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,373
602101357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",Vrest,01,[Y:<%6021%>:Vrest]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,"In the Hippocampome, the resting membrane potential (Vrest) is defined relative to zero.",6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,371
602104357320200,6021,"p54, Tab2",20200,"""TABLE 2. Summary of Electrophysiological Parameters [of entorhinal cells <% 6021 %>]""",Vthresh,04,[Y:<%6021%>:Vthresh]{#1},"Hamam BN, Kennedy TE, Alonso A, Amaral DG.",Morphological and electrophysiological characteristics of layer V neurons of the rat medial entorhinal cortex.,Journal of Computational Neurology,2000,10713573,0,"In the Hippocampome, the firing threshold potential (Vthresh) is defined as a potential relative to the resting membrane potential (Vrest).",6021,10713573,All necessary morphological evidence is present in this self-same publication.,,,374
602302195610301,6023,"p1282, Fig3A",10301,"""FIGURE 3. Histograms of intrinsic membrane properties of principal neurons in all MEC [medial entorhinal cortex] layers <% 6023 %>. Data are averages with the error bars indicating s.e.m. Signiﬁcance is indicated with * (Kruskal-Wallis followed by Mann-Whitney U tests). Number of neurons per layer is indicated with (N=). On the y-axis, the parameter measured is indicated and the total number of neurons in which this parameter was measured (N=). A: Input resistance. LV [Layer V] neurons have a signiﬁcantly higher input resistance compared to neurons in all other layers. Input resistance is measured by dividing the amplitude of the voltage response with that of the current step injected.""",Rin,02,[Y:<%6023%>:Rin]{#1},"Canto CB, Witter MP.",Cellular properties of principal neurons in the rat entorhinal cortex. II. The medial entorhinal cortex.,Hippocampus,2012,22161956,0,,6023,22161956,All necessary morphological evidence is present in this self-same publication.,,,98
