id,reference_ID,material_used,location_in_reference,PMID_or_ISBN,pmid_isbn_page,type,attachment,attachment_type,uniqueID,parameter,interpretation,interpretation_notes,linking_cell_id,linking_pmid_isbn,linking_pmid_isbn_page,linking_quote,linking_page_location,species_tag,strain,age,sections
25962,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25963,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25964,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25965,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25966,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25967,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25968,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25969,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25970,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25971,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25972,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25973,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25974,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25975,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25976,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25977,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25978,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25979,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25980,800314,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_1",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25981,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25982,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25983,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25984,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25985,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25986,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25987,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25988,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25989,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25990,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25991,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
25992,800316,"Fig. 2.  Camera ludica drawings of VIP[vasoactive intestinal polypeptide]-positive interneurons projecting to the O/A [stratum oriens and alveus] border in the CA1 region.  The reconstructions were made by a drawing tube from two to seven, 60-[micro]m-thick, serial sections.  Axon initial segments are labelled by arrowheads.  The dendrites are radially oriented, and rarely branch before reaching stratum lacunosum-moleculare.  The main axons run directly towards the alvear border, where they emit horizontal collaterals.  The latter are difficult to follow as the join the profuse meshwork of VIP-positive boutons in this sublayer.  Cells 3,4, and 6 are shown to receive multiple contacts from other VIP-positive cells (arrows).  In case of neuron 6 the cell (5) that gave rise to the innervation was also found and drawn.  This cell pair can also be seen on Fig. 5.  All neurons of this type (and of this figure) contain calretinin.","p304, Fig2_7",8783251,0,data,,NULL,4020,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Wistar,300-350g,2-7 of 60 thick
