Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Name of file containing figure,Figure/Table,Quote reference id,Representative?,Interpretation notes figures,New?,Notes,copied to portal folder
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4078,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_2232_BC-PV.jpeg,figure,645,,#2. The 15% of stratum oriens (SO) and stratum radiatum (SR) that are adjacent to stratum pyramidale (SP) are loosely interpreted as parts of SP.,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4006,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_3200p_DG_1000.jpeg,figure,645,,,,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4005,Somogyi-Klausberger-2005-9-JPhysiol-Fig1-CA1_3300_NGF.jpeg,figure,645,,"#10. This is a summary diagram of neurogliaform cells, which comprise a spectrum of Hippocampome neuronal types. They can enter SR or DG outer stratum moleculare (SMo) or remain in stratum lacunosum-moleculare (SLM).",,,
"Somogyi P, Klausberger T",Defined types of cortical interneurone structure space and spike timing in the hippocampus,The Journal of Physiology,2005,15539390,4080,Somogyi-Klausberger-2005-9-JPhysiol-Fig3.jpeg,figure,60174,1,,,,
"Somogyi J, Szabo A, Somogyi P, Lamsa K",Molecular analysis of ivy cells of the hippocampal CA1 stratum radiatum using spectral identification of immunofluorophores,Frontiers in Neural Circuits,2012,22666191,4084,Somogyi-Lamsa-2012-1-FrontNeuralCircuits-Fig1_k0511192_k280992.jpeg,figure,612682,,,1,,
"Soriano E,  Frotscher M",A GABAergic axo-axonic  cell in the fascia den rata  controls the main excitatory hippocampal pathway.,Brain Res,1989,2611653,1010,Soriano-Frotscher-1989-170-BrainRes-Fig1A.jpeg,figure,611624,1,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig10.jpeg,figure,611427,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,6048,Soriano-Frotscher-1993-151-JCompNeurol-Fig2_No1_2_4_6.jpeg,figure,611418,1,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig4A-SUB_210_AA.jpeg,figure,611420,1,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig5.jpeg,figure,611421,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig6.jpeg,figure,611422,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Fig7.jpeg,figure,611423,,,,,
"Soriano E,  A.  Martinez,  I.  Farinas,  and  M.  Frotscher, ",Chandelier cells in the hippocampal formation of the rat: the entorhinal area and subicular complex.,The Journal of Comparative Neurology,1993,8276990,5002,Soriano-Frotscher-1993-151-JCompNeurol-Tab2.jpeg,table,611424,,,,,
"Soriano E,  Frotscher M","GABAergic innervation  of  thc  rat  fas- cia dentata: A novel type of inrerneuron  in the granule cell layer with extensive axonal arhorization in the molecular layer.",J  Comp Neurol,1993,8376624,1005,Soriano-Frotscher-1993-385-JCompNeurol-Fig1.jpeg,figure,612394,,,,,
"Soriano E,  Frotscher M","GABAergic innervation  of  thc  rat  fas- cia dentata: A novel type of inrerneuron  in the granule cell layer with extensive axonal arhorization in the molecular layer.",J  Comp Neurol,1993,8376624,1005,Soriano-Frotscher-1993-385-JCompNeurol-Fig2.jpeg,figure,612395,,,,,
"Spruston N, LÃÂ»bke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2014,Spruston-Frotscher-1997-427-JCompNeurol-Fig1A.jpeg,figure,630015,1,,,,
"Spruston N, LÃÂ»bke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig1B.jpeg,figure,611912,1,,,,
"Spruston N, LÃÂ»bke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2014,Spruston-Frotscher-1997-427-JCompNeurol-Fig5A.jpeg,figure,611918,,,,,
"Spruston N, LÃÂ»bke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2014,Spruston-Frotscher-1997-427-JCompNeurol-Fig6AC.jpeg,figure,611920,,,,,
"Spruston N, LÃÂ»bke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig6B.jpeg,figure,611920,,,,,
"Spruston N, LÃÂ»bke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig7A.jpeg,figure,611922,,,,,
"Spruston N, LÃÂ»bke J, Frotscher M ", Interneurons in the stratum lucidum of the rat hippocampus: an anatomical and electrophysiological characterization. ,J Comp Neurol ,1997,9300769,2013,Spruston-Frotscher-1997-427-JCompNeurol-Fig8A.jpeg,figure,611924,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,1000,Spruston-McBain-2007-133-THB-Fig13.jpeg,figure,60225,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,1002,Spruston-McBain-2007-133-THB-Fig16.jpeg,figure,60237,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,2000,Spruston-McBain-2007-133-THB-Fig1A.jpeg,figure,3015,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,6092,Spruston-McBain-2007-133-THB-Fig20A.jpeg,figure,3144,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,4069,Spruston-McBain-2007-133-THB-Fig24A1.jpeg,figure,60270,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,4069,Spruston-McBain-2007-133-THB-Fig26A.jpeg,figure,3183,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,2000,Spruston-McBain-2007-133-THB-Fig7A-CA3_PC.jpeg,figure,630311,,,,,
"Spruston N, McBain C",Chapter 5: Structural and functional properties of hippocampal neurons,The Hippocampus Book,2007,978-0-19-510027-3,1000,Spruston-McBain-2007-133-THB-Fig7A-DG_GC.jpeg,figure,3036,,,,,
"Steward, O.",Topographic organization of the projections from the entorhinal area to the hippocampal formation of the rat.,The Journal of Comparative Neurology,1976,1270625,6017,Steward--1976-285-JCompNeurol-Fig17-EC_223111p_PC_III_sm.jpeg,figure,612362,,,,,
"Steward, O.",Topographic organization of the projections from the entorhinal area to the hippocampal formation of the rat.,The Journal of Comparative Neurology,1976,1270625,6092,Steward--1976-285-JCompNeurol-Fig17-EC_223200p_PC_III.jpeg,figure,612362,,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6017,Steward-Scoville-1976-347-JCompNeurol-Fig13-EC_223111p_PC_III_sm.jpeg,figure,612358,,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6092,Steward-Scoville-1976-347-JCompNeurol-Fig13-EC_223200p_PC_III.jpeg,figure,612358,,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6017,Steward-Scoville-1976-347-JCompNeurol-Fig7-EC_223111p_PC_III_sm.jpeg,figure,612357,,,,,
"Steward, O, Scoville, SA",Cells of origin of entorhinal cortical afferents to the hippocampus and fascia dentata of the rat,The Journal of Comparative Neurology,1976,972204,6092,Steward-Scoville-1976-347-JCompNeurol-Fig7-EC_223200p_PC_III.jpeg,figure,612357,,,,,
"Struble, R.G., Desmond, N.L. and Levy, W.B. ",Anatomical  evidence  for  interlamellar  inhibition  in  the  fascia dentata.,Brain Res.,1978,687975,1035,Struble-Levy-1978-580-BrainRes-Fig1.jpeg,figure,612411,,,,,
"Struble, R.G., Desmond, N.L. and Levy, W.B. ",Anatomical  evidence  for  interlamellar  inhibition  in  the  fascia dentata.,Brain Res.,1978,687975,1035,Struble-Levy-1978-580-BrainRes-Fig2.jpeg,figure,612412,,,,,
"Svoboda KR, Adams CE, Lupica CR",Opioid receptor subtype expression defines morphologically distinct classes of hippocampal interneurons,Journal of Neuroscience,1999,9870941,4069,Svoboda-Lupica-1999-85-JNeurosci-Fig4A.jpeg,figure,612295,,,,,
"Svoboda KR, Adams CE, Lupica CR",Opioid receptor subtype expression defines morphologically distinct classes of hippocampal interneurons,Journal of Neuroscience,1999,9870941,4089,Svoboda-Lupica-1999-85-JNeurosci-Fig4B.jpeg,figure,612739,,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2046,Szabadics-Soltesz-2009-4239-JNeurosci-Fig4A.jpeg,figure,611796,,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2019,Szabadics-Soltesz-2009-4239-JNeurosci-Fig5A.jpeg,figure,611802,,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2019,Szabadics-Soltesz-2009-4239-JNeurosci-Fig5D.jpeg,figure,630013,1,,,,
"Szabadics J, Soltesz I",Functional specificity of mossy fiber innervation of GABAergic cells in the hippocampus,The Journal of Neuroscience,2009,19339618,2036,Szabadics-Soltesz-2009-4239-JNeurosci-Fig6.jpeg,figure,611804,1,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig2A1.jpeg,figure,4109,1,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig4C.jpeg,figure,4121,,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig6A.jpeg,figure,4130,,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig7A.jpeg,figure,4136,,,,,
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,Szabadics-Soltesz-2010-8296-JNeurosci-Comparions-Fig7C.jpeg,figure,4136,,,,,
"SzabÃÂ GG,ÃÂHolderithÃÂN,ÃÂGulyÃÂs AI,ÃÂFreund TF,ÃÂHÃÂjos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1A-Bmiddle.jpeg,figure,612642,,,1,,
"SzabÃÂ GG,ÃÂHolderithÃÂN,ÃÂGulyÃÂs AI,ÃÂFreund TF,ÃÂHÃÂjos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1E-F.jpeg,figure,612642,,,1,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6082,Tahvildari-Alonso-2005-123-JCompNeurol-Fig10AB.jpeg,figure,611448,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6092,Tahvildari-Alonso-2005-123-JCompNeurol-Fig11A.jpeg,figure,611449,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12AB.jpeg,figure,611450,1,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6095,Tahvildari-Alonso-2005-123-JCompNeurol-Fig13.jpeg,figure,612232,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6095,Tahvildari-Alonso-2005-123-JCompNeurol-Fig14A.jpeg,figure,510250,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6005,Tahvildari-Alonso-2005-123-JCompNeurol-Fig2A1.jpeg,figure,611441,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6082,Tahvildari-Alonso-2005-123-JCompNeurol-Fig2C1.jpeg,figure,611441,,,,,
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6005,Tahvildari-Alonso-2005-123-JCompNeurol-Fig8.jpeg,figure,611447,,,,,
"Tamamaki N, Abe K, Nojyo Y",Columnar organization in the subiculum formed by axon branches originating from single CA1 pyramidal neurons in the rat hippocampus,Brain Research,1987,3607449,4000,Tamamaki-Nojyo-1987-156-BrainRes-Fig3.jpeg,figure,612335,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2B.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2D.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2H.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2J.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2L.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2M.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2N.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig2O.jpeg,figure,612403,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig4.jpeg,figure,612406,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig6A1.jpeg,figure,612407,,,,,
"Tamamaki N, Abe K, Nojyo Y",Three-dimensional analysis of the whole axonal arbors originating from single CA2 pyramidal neurons in the rat hippocampus with the aid of a computer graphic technique,Brain Research,1988,3401733,3000,Tamamaki-Nojyo-1988-255-BrainRes-Fig6A2.jpeg,figure,612407,,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig2.jpeg,figure,612345,1,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig3.jpeg,figure,612346,,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig4.jpeg,figure,612347,,,,,
"Tamamaki N, Nojyo Y",Projection of the entorhinal layer II neurons in the rat as revealed by intracellular pressure-injection of neurobiotin,Hippocampus,1993,8269038,6003,Tamamaki-Nojyo-1993-471-Hippocampus-Fig5.jpeg,figure,612351,,,,,
Topolnik L,Dendritic calcium mechanisms and long-term potentiation in cortical inhibitory interneurons,European Journal of Neuroscience,2012,22304664,4084,Topolnik--2012-496-EurJNeurosci-PMID22304664-Fig1B.jpeg,figure,612673,,,1,,
Topolnik L,Dendritic calcium mechanisms and long-term potentiation in cortical inhibitory interneurons,European Journal of Neuroscience,2012,22304664,4084,Topolnik--2012-496-EurJNeurosci-PMID22304664-Fig2A1.jpeg,figure,612674,,,1,,
"Tort AB, Rotstein HG, Dugladze T, Gloveli T, Kopell NJ.","On the formation of gamma-coherent cell assembliesby oriens lacunosum-moleculare interneurons inthe hippocampus",Proc Natl Acad Sci U S A,2007,17679692,2009,Tort-Kopell-2007-13490-PNAS-Fig1.jpeg,figure,612608,1,,,,
"TÃÂth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Fig2B.jpeg,figure,611454,,,,,
"TÃÂth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,2023,Toth-Freund-1992-793-Neuroscience-Fig2D.jpeg,figure,611454,,,,,
"TÃÂth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4033,Toth-Freund-1992-793-Neuroscience-Fig3A-CA1_0003_calbindin_SOSO.jpeg,figure,630327,,,,,
"TÃÂth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,4028,Toth-Freund-1992-793-Neuroscience-Fig3A-CA1_0300_SCA_SR_CB.jpeg,figure,611455,,,,,
"TÃÂth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,2022,Toth-Freund-1992-793-Neuroscience-Fig3B-CA3_00003_CB.jpeg,figure,630328,,,,,
"TÃÂth K, Freund TF",Calbindin D28k-containing nonpyramidal cells in the rat hippocampus: their immunoreactivity for GABA and projection to the medial septum.,Neuroscience,1992,1279455,2023,Toth-Freund-1992-793-Neuroscience-Fig3B-CA3_03000_R-CB.jpeg,figure,630329,,,,,
"Toth K, McBain CJ.", Afferent-specific  innervation of two distinct AMPA receptor subtypes on single hippocampal interneurons.,Nat Neurosci,1998,10196564,2017,Toth-McBain-1998-572-NatNeuro-Fig4C-CA3_LC-3_02310.jpeg,figure,611784,1,,,,
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,Tricoire-McBain-2010-2165-JNeurosci-Fig5C.jpeg,figure,630033,,,1,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,Tricoire-McBain-2011-10948-JNeurosci-Fig7E.jpeg,figure,612742,,,,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,Tricoire-McBain-2011-10948-JNeurosci-Fig7F.jpeg,figure,630331,,,,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,Tricoire-McBain-2011-10948-JNeurosci-Fig7I.jpeg,figure,612614,,,,,
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,Tricoire-McBain-2011-10948-JNeurosci-Fig8D.jpeg,figure,612615,,,,,
"Tricoire L, Vitalis T",Neuronal nitric oxide synthase expressing neurons: a journey from birth to neuronal circuits,Frontiers in Neural Circuits,2012,23227003,4091,Tricoire-Vitalis-2012-1-FrontNeuralCircuits-Fig1Aright.jpeg,figure,612744,,,1,,
"van der Linden S, Lopes da Silva FH.","Comparison of the electrophysiology and morphology oflayers III and II neurons of the rat medial entorhinalcortex in vitro",European Journal of Neuroscience,1998,9749802,6092,vanderLinden-Silva-1998-1479-EJNeurosci-Fig6A.jpeg,figure,611496,1,,,,
"van Haeften T, Baks-te-Bulte L, Goede PH, Wouterlood FG, Witter PM",Morphological and Numerical Analysis of Synaptic Interactions Between Neurons in Deep and Super?cial Layers of the Entorhinal Cortex of the Rat,Hippocampus,2003,14750656,6002,vanHaeften-Witter-2003-943-Hippocampus-Fig1.jpeg,figure,612400,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1000,Vida--2010-27-HippocampalMicrocircuits-Fig1A.jpeg,figure,3600,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,1002,Vida--2010-27-HippocampalMicrocircuits-Fig1A.jpeg,figure,3600,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4000,Vida--2010-27-HippocampalMicrocircuits-Fig3.jpeg,figure,3615,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4069,Vida--2010-27-HippocampalMicrocircuits-Fig4-CA1_1002_O-LM.jpeg,figure,3645,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4000,Vida--2010-27-HippocampalMicrocircuits-Fig4-CA1_2223p_PC.jpeg,figure,3645,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4036,Vida--2010-27-HippocampalMicrocircuits-Fig4-CA1_2232_AA.jpeg,figure,3645,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,Vida--2010-27-HippocampalMicrocircuits-Fig4-CA1_2232_BC-CCK.jpeg,figure,3645,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4078,Vida--2010-27-HippocampalMicrocircuits-Fig4-CA1_2232_BC-PV.jpeg,figure,3645,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4005,Vida--2010-27-HippocampalMicrocircuits-Fig4-CA1_3300_RLM.jpeg,figure,3645,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4078,Vida--2010-27-HippocampalMicrocircuits-Fig5A.jpeg,figure,3663,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4079,Vida--2010-27-HippocampalMicrocircuits-Fig5B.jpeg,figure,3663,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4036,Vida--2010-27-HippocampalMicrocircuits-Fig5C.jpeg,figure,3663,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4080,Vida--2010-27-HippocampalMicrocircuits-Fig6A.jpeg,figure,3684,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4028,Vida--2010-27-HippocampalMicrocircuits-Fig6B.jpeg,figure,3684,,,,,
Vida I,Morphology of Hippocampal Neurons,Hippocampal Microcircuits,2010, 978-1-4419-0995-4,4006,Vida--2010-27-HippocampalMicrocircuits-Fig6C.jpeg,figure,3684,,,,,
