Authors,Title,Journal/Book,Year,PMID/ISBN,Cell Identifier,Neurite,Neurite_ID,Name of file containing figure,Reference_ID
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SR:D,23,Szabadics-Soltesz-2010-8296-JNeurosci-Fig4C-Cell2046-CA3(SR)-D.png,800122
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,Original,97,Szabadics-Soltesz-2010-8296-JNeurosci-Fig4C-Cell2046.png,800122
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,CA3:All:A,16,Szabadics-Soltesz-2010-8296-JNeurosci-Fig6A-Cell2001-CA3(All)-A.png,800106
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,CA3:All:D,17,Szabadics-Soltesz-2010-8296-JNeurosci-Fig6A-Cell2001-CA3(All)-D.png,800106
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,CA3:SL:A,25,Szabadics-Soltesz-2010-8296-JNeurosci-Fig6A-Cell2001-CA3(SL)-A.png,800106
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,CA3:SR:A,22,Szabadics-Soltesz-2010-8296-JNeurosci-Fig6A-Cell2001-CA3(SR)-A.png,800106
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,CA3:SR:D,23,Szabadics-Soltesz-2010-8296-JNeurosci-Fig6A-Cell2001-CA3(SR)-D.png,800106
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2001,Original,97,Szabadics-Soltesz-2010-8296-JNeurosci-Fig6A-Cell2001.png,800106
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:All:A,16,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(All)-A.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:All:D,17,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(All)-D.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SL:A,25,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SL)-A.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SL:D,26,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SL)-D.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SO:A,31,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SO)-A.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SO:D,32,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SO)-D.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SP:A,28,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SP)-A.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SP:D,29,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SP)-D.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SR:A,22,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SR)-A.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,CA3:SR:D,23,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046-CA3(SR)-D.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2046,Original,97,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7A-Cell2046.png,800124
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:All:A,16,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(All)-A.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:All:D,17,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(All)-D.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SL:A,25,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SL)-A.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SL:D,26,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SL)-D.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SO:A,31,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SO)-A.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SO:D,32,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SO)-D.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SP:A,28,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SP)-A.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SP:D,29,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SP)-D.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SR:A,22,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SR)-A.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,CA3:SR:D,23,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-CA3(SR)-D.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,DG:H:A,13,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036-DG(H)-A.png,800146
"Szabadics J, Varga C, Brunner J, Chen K, Soltesz I",Granule cells in the CA3 area,The Journal of Neuroscience,2010,20554881,2036,Original,97,Szabadics-Soltesz-2010-8296-JNeurosci-Fig7C-Cell2036.png,800146
"Szabo GG,ÊHolderithÊN,ÊGulyas AI,ÊFreund TF,ÊHajos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,CA3:All:A,16,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1B-Cell2047-CA3(All)-A.png,800110
"Szabo GG,ÊHolderithÊN,ÊGulyas AI,ÊFreund TF,ÊHajos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,CA3:All:D,17,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1B-Cell2047-CA3(All)-D.png,800110
"Szabo GG,ÊHolderithÊN,ÊGulyas AI,ÊFreund TF,ÊHajos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,CA3:SL:A,25,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1B-Cell2047-CA3(SL)-A.png,800110
"Szabo GG,ÊHolderithÊN,ÊGulyas AI,ÊFreund TF,ÊHajos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,CA3:SO:A,31,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1B-Cell2047-CA3(SO)-A.png,800110
"Szabo GG,ÊHolderithÊN,ÊGulyas AI,ÊFreund TF,ÊHajos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,CA3:SO:D,32,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1B-Cell2047-CA3(SO)-D.png,800110
"Szabo GG,ÊHolderithÊN,ÊGulyas AI,ÊFreund TF,ÊHajos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,CA3:SP:A,28,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1B-Cell2047-CA3(SP)-A.png,800110
"Szabo GG,ÊHolderithÊN,ÊGulyas AI,ÊFreund TF,ÊHajos N",Distinct synaptic properties of perisomatic inhibitory cell types and their different modulation by cholinergic receptor activation in the CA3 region of the mouse hippocampus,European Journal of Neuroscience,2010,20529124,2047,Original,97,Szabo-Hajos-2010-2234-EurJNeurosci-Fig1B-Cell2047.png,800110
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:All:A,16,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(All)-A.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:All:D,17,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(All)-D.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SL:A,25,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SL)-A.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SL:D,26,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SL)-D.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SO:A,31,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SO)-A.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SO:D,32,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SO)-D.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SP:A,28,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SP)-A.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SP:D,29,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SP)-D.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SR:A,22,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SR)-A.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,CA3:SR:D,23,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045-CA3(SR)-D.png,800116
"Szabo GG, Papp OI, Mate Z, Szabo G, Hajos N",Anatomically heterogeneous populations of CB1 cannabinoid receptor-expressing interneurons in the CA3 region of the hippocampus show homogeneous input-output characteristics,Hippocampus,2014,25044969,2045,Original,97,Szabo-Hajos-2014-1506-v24-Hippocampus-Fig4E-Cell2045.png,800116
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:All:A,76,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(All)-A.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:All:D,77,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(All)-D.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:I:D,80,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(I)-D.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:II:A,82,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(II)-A.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:II:D,83,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(II)-D.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:III:A,85,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(III)-A.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:III:D,86,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(III)-D.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:IV:A,88,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(IV)-A.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:V:A,91,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(V)-A.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,EC:VI:A,94,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017-EC(VI)-A.png,800190
"Tahvildari B, Alonso A",Morphological and electrophysiological properties of lateral entorhinal cortex layers II and III principal neurons,The Journal of Comparative Neurology,2005,16127693,6017,Original,97,Tahvildari-Alonso-2005-123-JCompNeurol-Fig12B-Cell6017.png,800190
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:All:A,49,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(All)-A.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:All:D,50,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(All)-D.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:SO:A,61,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(SO)-A.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:SO:D,62,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(SO)-D.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:SP:A,58,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(SP)-A.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:SP:D,59,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(SP)-D.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:SR:A,55,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(SR)-A.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,CA1:SR:D,56,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091-CA1(SR)-D.png,800320
"Tricoire L, Pelkey KA, Daw MI, Sousa VH, Miyoshi G, Jeffries B, Cauli B, Fishell G, McBain CJ",Common origins of hippocampal Ivy and nitric oxide synthase expressing neurogliaform cells,Journal of Neuroscience,2010,20147544,4091,Original,97,Tricoire-McBain-2010-2165-JNeurosci-Fig5C-Cell4091.png,800320
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,CA1:All:A,49,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089-CA1(All)-A.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,CA1:All:D,50,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089-CA1(All)-D.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,CA1:SLM:A,52,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089-CA1(SLM)-A.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,CA1:SO:A,61,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089-CA1(SO)-A.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,CA1:SO:D,62,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089-CA1(SO)-D.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,CA1:SP:A,58,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089-CA1(SP)-A.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,CA1:SR:A,55,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089-CA1(SR)-A.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4089,Original,97,Tricoire-McBain-2011-10948-JNeurosci-Fig7E-Cell4089.png,800330
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:All:A,49,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(All)-A.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:All:D,50,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(All)-D.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:SLM:A,52,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(SLM)-A.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:SLM:D,53,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(SLM)-D.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:SO:D,62,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(SO)-D.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:SP:D,59,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(SP)-D.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:SR:A,55,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(SR)-A.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,CA1:SR:D,56,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076-CA1(SR)-D.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4076,Original,97,Tricoire-McBain-2011-10948-JNeurosci-Fig7F-Cell4076.png,800348
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,CA1:All:A,49,Tricoire-McBain-2011-10948-JNeurosci-Fig7I-Cell4061-CA1(All)-A.png,800356
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,CA1:All:D,50,Tricoire-McBain-2011-10948-JNeurosci-Fig7I-Cell4061-CA1(All)-D.png,800356
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,CA1:SLM:A,52,Tricoire-McBain-2011-10948-JNeurosci-Fig7I-Cell4061-CA1(SLM)-A.png,800356
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,CA1:SLM:D,53,Tricoire-McBain-2011-10948-JNeurosci-Fig7I-Cell4061-CA1(SLM)-D.png,800356
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,CA1:SR:A,55,Tricoire-McBain-2011-10948-JNeurosci-Fig7I-Cell4061-CA1(SR)-A.png,800356
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,CA1:SR:D,56,Tricoire-McBain-2011-10948-JNeurosci-Fig7I-Cell4061-CA1(SR)-D.png,800356
"Tricoire L, Pelkey KA, Erkkila BE, Jeffries BW, Yuan X, McBain CJ",A blueprint for the spatiotemporal origins of mouse hippocampal interneuron diversity,J Neurosci,2011,21795545,4061,Original,97,Tricoire-McBain-2011-10948-JNeurosci-Fig7I-Cell4061.png,800356
